path,label,class_name
ADI/ADI-TCGA-AWWPGPSA.tif,0,ADI
ADI/ADI-TCGA-AYIFLFLY.tif,0,ADI
ADI/ADI-TCGA-CAGRHIQL.tif,0,ADI
ADI/ADI-TCGA-CAHRIESH.tif,0,ADI
ADI/ADI-TCGA-CAKMADKP.tif,0,ADI
ADI/ADI-TCGA-CARPHKQH.tif,0,ADI
ADI/ADI-TCGA-CCQWSQWE.tif,0,ADI
ADI/ADI-TCGA-CCSTCSYH.tif,0,ADI
ADI/ADI-TCGA-CCYILSMR.tif,0,ADI
ADI/ADI-TCGA-CDAKCGRC.tif,0,ADI
ADI/ADI-TCGA-CDFLGNLC.tif,0,ADI
ADI/ADI-TCGA-CDHYYKFA.tif,0,ADI
ADI/ADI-TCGA-CDIVFTVF.tif,0,ADI
ADI/ADI-TCGA-CDSDRGTY.tif,0,ADI
ADI/ADI-TCGA-CDVIVVDT.tif,0,ADI
ADI/ADI-TCGA-CEISRCWS.tif,0,ADI
ADI/ADI-TCGA-CEPEPGKF.tif,0,ADI
ADI/ADI-TCGA-CFKMTNYP.tif,0,ADI
ADI/ADI-TCGA-CFKYKGGC.tif,0,ADI
ADI/ADI-TCGA-CFNNECFA.tif,0,ADI
ADI/ADI-TCGA-CFQTRNMG.tif,0,ADI
ADI/ADI-TCGA-CGLCTRKD.tif,0,ADI
ADI/ADI-TCGA-CGMNIIEH.tif,0,ADI
ADI/ADI-TCGA-CGNQNTCA.tif,0,ADI
ADI/ADI-TCGA-CGNRFICG.tif,0,ADI
ADI/ADI-TCGA-CGWMCFMD.tif,0,ADI
ADI/ADI-TCGA-CHENAAYL.tif,0,ADI
ADI/ADI-TCGA-CHIARNHR.tif,0,ADI
ADI/ADI-TCGA-CHKESQMC.tif,0,ADI
ADI/ADI-TCGA-CHTWEFKD.tif,0,ADI
ADI/ADI-TCGA-CHWDWGEK.tif,0,ADI
ADI/ADI-TCGA-CIPMNAEQ.tif,0,ADI
ADI/ADI-TCGA-CIPWPFNS.tif,0,ADI
ADI/ADI-TCGA-CIWDYDNF.tif,0,ADI
ADI/ADI-TCGA-CKEIAWWY.tif,0,ADI
ADI/ADI-TCGA-CKGISPMY.tif,0,ADI
ADI/ADI-TCGA-CKGRNFSC.tif,0,ADI
ADI/ADI-TCGA-CKRELEFS.tif,0,ADI
ADI/ADI-TCGA-CKYCLFMA.tif,0,ADI
ADI/ADI-TCGA-CLHYDISE.tif,0,ADI
ADI/ADI-TCGA-CLKWAQFW.tif,0,ADI
ADI/ADI-TCGA-CLNHRVSV.tif,0,ADI
ADI/ADI-TCGA-CLPMTPSI.tif,0,ADI
ADI/ADI-TCGA-CLSYESFI.tif,0,ADI
ADI/ADI-TCGA-CMRWELYN.tif,0,ADI
ADI/ADI-TCGA-CMTGSKIF.tif,0,ADI
ADI/ADI-TCGA-CMWKGTPN.tif,0,ADI
ADI/ADI-TCGA-CNPEHNAG.tif,0,ADI
ADI/ADI-TCGA-CNTTWGSS.tif,0,ADI
ADI/ADI-TCGA-CPHAVLFQ.tif,0,ADI
ADI/ADI-TCGA-CPRATGVA.tif,0,ADI
ADI/ADI-TCGA-CQIWCVFN.tif,0,ADI
ADI/ADI-TCGA-CQKYQFEC.tif,0,ADI
ADI/ADI-TCGA-CQLFLFQF.tif,0,ADI
ADI/ADI-TCGA-CQTQRCLN.tif,0,ADI
ADI/ADI-TCGA-CRHNKFDV.tif,0,ADI
ADI/ADI-TCGA-CRKSQVHG.tif,0,ADI
ADI/ADI-TCGA-CRSDRGHY.tif,0,ADI
ADI/ADI-TCGA-CRWTWYNF.tif,0,ADI
ADI/ADI-TCGA-CSCQELRI.tif,0,ADI
ADI/ADI-TCGA-CSDQTRRR.tif,0,ADI
ADI/ADI-TCGA-CSRTRICI.tif,0,ADI
ADI/ADI-TCGA-CTCQRSRA.tif,0,ADI
ADI/ADI-TCGA-CTFYCKCD.tif,0,ADI
ADI/ADI-TCGA-CTKHDGHG.tif,0,ADI
ADI/ADI-TCGA-CTMHNCGF.tif,0,ADI
ADI/ADI-TCGA-CTTMVSDD.tif,0,ADI
ADI/ADI-TCGA-CTTSLVST.tif,0,ADI
ADI/ADI-TCGA-CWEMSICS.tif,0,ADI
ADI/ADI-TCGA-CWEYLQIG.tif,0,ADI
ADI/ADI-TCGA-CWHWCNCI.tif,0,ADI
ADI/ADI-TCGA-CWMQMPKW.tif,0,ADI
ADI/ADI-TCGA-CWRFVYNL.tif,0,ADI
ADI/ADI-TCGA-CWSIFRFT.tif,0,ADI
ADI/ADI-TCGA-CWVLHPSH.tif,0,ADI
ADI/ADI-TCGA-CYGVASVI.tif,0,ADI
ADI/ADI-TCGA-CYIPDVWA.tif,0,ADI
ADI/ADI-TCGA-CYSITQMQ.tif,0,ADI
ADI/ADI-TCGA-CYVECNVR.tif,0,ADI
ADI/ADI-TCGA-DAYKHYHE.tif,0,ADI
ADI/ADI-TCGA-DCSPVPEN.tif,0,ADI
ADI/ADI-TCGA-DCWNLDVA.tif,0,ADI
ADI/ADI-TCGA-DDEGYWDA.tif,0,ADI
ADI/ADI-TCGA-DEDADYTY.tif,0,ADI
ADI/ADI-TCGA-DEDCKRGI.tif,0,ADI
ADI/ADI-TCGA-DEDEDRSG.tif,0,ADI
ADI/ADI-TCGA-DEDFSTGI.tif,0,ADI
ADI/ADI-TCGA-DEIGNNYR.tif,0,ADI
ADI/ADI-TCGA-DELVCGMI.tif,0,ADI
ADI/ADI-TCGA-DEMMHYMA.tif,0,ADI
ADI/ADI-TCGA-DEVMRFVN.tif,0,ADI
ADI/ADI-TCGA-DFCRGEKQ.tif,0,ADI
ADI/ADI-TCGA-DFGTTFYR.tif,0,ADI
ADI/ADI-TCGA-DFLLNMYW.tif,0,ADI
ADI/ADI-TCGA-DFVMSDTW.tif,0,ADI
ADI/ADI-TCGA-DGSNEIWN.tif,0,ADI
ADI/ADI-TCGA-DGWCDNDM.tif,0,ADI
ADI/ADI-TCGA-DGYTMSNQ.tif,0,ADI
ADI/ADI-TCGA-DHACIYIL.tif,0,ADI
ADI/ADI-TCGA-DHFPWQPS.tif,0,ADI
ADI/ADI-TCGA-DHTAGAMS.tif,0,ADI
ADI/ADI-TCGA-DIHELHCD.tif,0,ADI
ADI/ADI-TCGA-DIMYCHGH.tif,0,ADI
ADI/ADI-TCGA-DKCIFHCQ.tif,0,ADI
ADI/ADI-TCGA-DKDDDVIT.tif,0,ADI
ADI/ADI-TCGA-DKQICFGV.tif,0,ADI
ADI/ADI-TCGA-DKSEDWPK.tif,0,ADI
ADI/ADI-TCGA-DLCMASGN.tif,0,ADI
ADI/ADI-TCGA-DLDTSQRI.tif,0,ADI
ADI/ADI-TCGA-DLLFVTKS.tif,0,ADI
ADI/ADI-TCGA-DLMCHYFA.tif,0,ADI
ADI/ADI-TCGA-DLMCVKGA.tif,0,ADI
ADI/ADI-TCGA-DMARMGYG.tif,0,ADI
ADI/ADI-TCGA-DMDCPKWG.tif,0,ADI
ADI/ADI-TCGA-DMLHRFAL.tif,0,ADI
ADI/ADI-TCGA-DMTQWQRS.tif,0,ADI
ADI/ADI-TCGA-DMYEYNYG.tif,0,ADI
ADI/ADI-TCGA-DNTIYDAQ.tif,0,ADI
ADI/ADI-TCGA-DNWVSPEF.tif,0,ADI
ADI/ADI-TCGA-DPLRDNSM.tif,0,ADI
ADI/ADI-TCGA-DPPEVNTL.tif,0,ADI
ADI/ADI-TCGA-DQTIWETE.tif,0,ADI
ADI/ADI-TCGA-DQWGWQLV.tif,0,ADI
ADI/ADI-TCGA-DRVWRDHY.tif,0,ADI
ADI/ADI-TCGA-DRYTHPAE.tif,0,ADI
ADI/ADI-TCGA-DSESHQVP.tif,0,ADI
ADI/ADI-TCGA-DSFYCMHI.tif,0,ADI
ADI/ADI-TCGA-DSHDQLPR.tif,0,ADI
ADI/ADI-TCGA-DSMHDEQS.tif,0,ADI
ADI/ADI-TCGA-DSQECYQI.tif,0,ADI
ADI/ADI-TCGA-DSTVQTMR.tif,0,ADI
ADI/ADI-TCGA-DTEQDPLA.tif,0,ADI
ADI/ADI-TCGA-DTFNFSPS.tif,0,ADI
ADI/ADI-TCGA-DTHFTRMD.tif,0,ADI
ADI/ADI-TCGA-DTHWWDID.tif,0,ADI
ADI/ADI-TCGA-DTRMCGRW.tif,0,ADI
ADI/ADI-TCGA-DTSWYIVQ.tif,0,ADI
ADI/ADI-TCGA-DVLEYLDF.tif,0,ADI
ADI/ADI-TCGA-DVNHYWLA.tif,0,ADI
ADI/ADI-TCGA-DVQIFRLR.tif,0,ADI
ADI/ADI-TCGA-DVTSCCHW.tif,0,ADI
ADI/ADI-TCGA-DWAAICRP.tif,0,ADI
ADI/ADI-TCGA-DWCWNCHL.tif,0,ADI
ADI/ADI-TCGA-DWQNCGWG.tif,0,ADI
ADI/ADI-TCGA-DYEVWMFC.tif,0,ADI
ADI/ADI-TCGA-DYGVYIRL.tif,0,ADI
ADI/ADI-TCGA-DYLKPKRC.tif,0,ADI
ADI/ADI-TCGA-DYYTMTTH.tif,0,ADI
ADI/ADI-TCGA-EAEHNSCM.tif,0,ADI
ADI/ADI-TCGA-EASGRMWL.tif,0,ADI
ADI/ADI-TCGA-EAVAFWLT.tif,0,ADI
ADI/ADI-TCGA-EAVLQKWY.tif,0,ADI
ADI/ADI-TCGA-ECCCPIIQ.tif,0,ADI
ADI/ADI-TCGA-ECCVGECA.tif,0,ADI
ADI/ADI-TCGA-ECEDSCHY.tif,0,ADI
ADI/ADI-TCGA-ECRPQLDM.tif,0,ADI
ADI/ADI-TCGA-ECYWQFSM.tif,0,ADI
ADI/ADI-TCGA-EDHHSNWV.tif,0,ADI
ADI/ADI-TCGA-EDIDDTME.tif,0,ADI
ADI/ADI-TCGA-EDPGVQAY.tif,0,ADI
ADI/ADI-TCGA-EDPHIHDW.tif,0,ADI
ADI/ADI-TCGA-EDSHLVGP.tif,0,ADI
ADI/ADI-TCGA-EDSRVNCI.tif,0,ADI
ADI/ADI-TCGA-EEHCEWSQ.tif,0,ADI
ADI/ADI-TCGA-EENHQDHV.tif,0,ADI
ADI/ADI-TCGA-EENSRDNW.tif,0,ADI
ADI/ADI-TCGA-EFFWIQRN.tif,0,ADI
ADI/ADI-TCGA-EFMKCCDT.tif,0,ADI
ADI/ADI-TCGA-EFQYECPG.tif,0,ADI
ADI/ADI-TCGA-EGCHEQYV.tif,0,ADI
ADI/ADI-TCGA-EGDNPEWR.tif,0,ADI
ADI/ADI-TCGA-EGFELLGE.tif,0,ADI
ADI/ADI-TCGA-EGKPSLAP.tif,0,ADI
ADI/ADI-TCGA-EGKSGPYW.tif,0,ADI
ADI/ADI-TCGA-EHAYCGAC.tif,0,ADI
ADI/ADI-TCGA-EHCECETF.tif,0,ADI
ADI/ADI-TCGA-EHDLKPLD.tif,0,ADI
ADI/ADI-TCGA-EHDVVKMQ.tif,0,ADI
ADI/ADI-TCGA-EHKNGDNI.tif,0,ADI
ADI/ADI-TCGA-EHKRGANT.tif,0,ADI
ADI/ADI-TCGA-EHYICPTQ.tif,0,ADI
ADI/ADI-TCGA-EIIVADWP.tif,0,ADI
ADI/ADI-TCGA-EITGFLNM.tif,0,ADI
ADI/ADI-TCGA-EKGIPQEQ.tif,0,ADI
ADI/ADI-TCGA-EKHLALLF.tif,0,ADI
ADI/ADI-TCGA-EKMCYAEV.tif,0,ADI
ADI/ADI-TCGA-ELLSEIRN.tif,0,ADI
ADI/ADI-TCGA-ELPFTDEC.tif,0,ADI
ADI/ADI-TCGA-ELVKTIVH.tif,0,ADI
ADI/ADI-TCGA-EMDSGQYM.tif,0,ADI
ADI/ADI-TCGA-EMKYMRYI.tif,0,ADI
ADI/ADI-TCGA-EMSSHKRC.tif,0,ADI
ADI/ADI-TCGA-ENLWLKND.tif,0,ADI
ADI/ADI-TCGA-ENPEKQFD.tif,0,ADI
ADI/ADI-TCGA-ENTVDHLP.tif,0,ADI
ADI/ADI-TCGA-ENWFAIST.tif,0,ADI
ADI/ADI-TCGA-EPHCMRWT.tif,0,ADI
ADI/ADI-TCGA-EPSQEGLY.tif,0,ADI
ADI/ADI-TCGA-EPTSRNVI.tif,0,ADI
ADI/ADI-TCGA-EPYGKRCA.tif,0,ADI
ADI/ADI-TCGA-EQWICSNL.tif,0,ADI
ADI/ADI-TCGA-ERATFEFK.tif,0,ADI
ADI/ADI-TCGA-ERGGNWTY.tif,0,ADI
ADI/ADI-TCGA-ERIMEEIP.tif,0,ADI
ADI/ADI-TCGA-ERSCLDTS.tif,0,ADI
ADI/ADI-TCGA-ESIPDMMN.tif,0,ADI
ADI/ADI-TCGA-ESPAYYYV.tif,0,ADI
ADI/ADI-TCGA-ESQTRVLE.tif,0,ADI
ADI/ADI-TCGA-ESYSMGGN.tif,0,ADI
ADI/ADI-TCGA-ETCNENFY.tif,0,ADI
ADI/ADI-TCGA-ETEGMYHD.tif,0,ADI
ADI/ADI-TCGA-ETQLPAST.tif,0,ADI
ADI/ADI-TCGA-EVCDQTPQ.tif,0,ADI
ADI/ADI-TCGA-EVQGRKAW.tif,0,ADI
ADI/ADI-TCGA-EVRLGGWL.tif,0,ADI
ADI/ADI-TCGA-EVTDLKAR.tif,0,ADI
ADI/ADI-TCGA-EWSKIYLR.tif,0,ADI
ADI/ADI-TCGA-EYDSDLGH.tif,0,ADI
ADI/ADI-TCGA-EYVINNHK.tif,0,ADI
ADI/ADI-TCGA-FAIVAEDK.tif,0,ADI
ADI/ADI-TCGA-FCDFWRDR.tif,0,ADI
ADI/ADI-TCGA-FCIEDEYD.tif,0,ADI
ADI/ADI-TCGA-FCLPSEGD.tif,0,ADI
ADI/ADI-TCGA-FDHALKEY.tif,0,ADI
ADI/ADI-TCGA-FDLDMMII.tif,0,ADI
ADI/ADI-TCGA-FDPACMRY.tif,0,ADI
ADI/ADI-TCGA-FEAMAPMR.tif,0,ADI
ADI/ADI-TCGA-FFCRPQLR.tif,0,ADI
ADI/ADI-TCGA-FFPFWCRI.tif,0,ADI
ADI/ADI-TCGA-FFTQHQDR.tif,0,ADI
ADI/ADI-TCGA-FFTQQAGL.tif,0,ADI
ADI/ADI-TCGA-FGDWLVKL.tif,0,ADI
ADI/ADI-TCGA-FGDYWLNA.tif,0,ADI
ADI/ADI-TCGA-FGMSGLPF.tif,0,ADI
ADI/ADI-TCGA-FGQLCCMC.tif,0,ADI
ADI/ADI-TCGA-FGQYCNIL.tif,0,ADI
ADI/ADI-TCGA-FGRTWEQF.tif,0,ADI
ADI/ADI-TCGA-FHDFFLDP.tif,0,ADI
ADI/ADI-TCGA-FHDPMPRP.tif,0,ADI
ADI/ADI-TCGA-FHLAYASP.tif,0,ADI
ADI/ADI-TCGA-FHNHCNMN.tif,0,ADI
ADI/ADI-TCGA-FIEKCHWQ.tif,0,ADI
ADI/ADI-TCGA-FIFVFSKW.tif,0,ADI
ADI/ADI-TCGA-FINHERLC.tif,0,ADI
ADI/ADI-TCGA-FIPMWQHI.tif,0,ADI
ADI/ADI-TCGA-FIVENEKY.tif,0,ADI
ADI/ADI-TCGA-FIYHQCIC.tif,0,ADI
ADI/ADI-TCGA-FKVRFVVM.tif,0,ADI
ADI/ADI-TCGA-FLDFMVQK.tif,0,ADI
ADI/ADI-TCGA-FLHCKNFS.tif,0,ADI
ADI/ADI-TCGA-FLKTEKRP.tif,0,ADI
ADI/ADI-TCGA-FLMYSRDC.tif,0,ADI
ADI/ADI-TCGA-FMMSILFY.tif,0,ADI
ADI/ADI-TCGA-FMRSTPCH.tif,0,ADI
ADI/ADI-TCGA-FMWYGHGY.tif,0,ADI
ADI/ADI-TCGA-FNDICFPT.tif,0,ADI
ADI/ADI-TCGA-FNGKKPTL.tif,0,ADI
ADI/ADI-TCGA-FNHVQGAF.tif,0,ADI
ADI/ADI-TCGA-FNKIEAMD.tif,0,ADI
ADI/ADI-TCGA-FNQCQGPH.tif,0,ADI
ADI/ADI-TCGA-FNWSDKWI.tif,0,ADI
ADI/ADI-TCGA-FNWTNGHQ.tif,0,ADI
ADI/ADI-TCGA-FPCPCWQC.tif,0,ADI
ADI/ADI-TCGA-FPNTESCL.tif,0,ADI
ADI/ADI-TCGA-FPQYAAQR.tif,0,ADI
ADI/ADI-TCGA-FPRHVGCF.tif,0,ADI
ADI/ADI-TCGA-FQCWVCTC.tif,0,ADI
ADI/ADI-TCGA-FQVEAGFL.tif,0,ADI
ADI/ADI-TCGA-FRGARWVS.tif,0,ADI
ADI/ADI-TCGA-FRGPPLSL.tif,0,ADI
ADI/ADI-TCGA-FRTCWIWN.tif,0,ADI
ADI/ADI-TCGA-FSADYPSE.tif,0,ADI
ADI/ADI-TCGA-FSLDEHCP.tif,0,ADI
ADI/ADI-TCGA-FSMCKYSS.tif,0,ADI
ADI/ADI-TCGA-FSPTVVFE.tif,0,ADI
ADI/ADI-TCGA-FSQICNKQ.tif,0,ADI
ADI/ADI-TCGA-FSTPPYLA.tif,0,ADI
ADI/ADI-TCGA-FSYHSYEQ.tif,0,ADI
ADI/ADI-TCGA-FTHKTCRF.tif,0,ADI
ADI/ADI-TCGA-FTLCMLHD.tif,0,ADI
ADI/ADI-TCGA-FTLVCFAR.tif,0,ADI
ADI/ADI-TCGA-FTWQECSV.tif,0,ADI
ADI/ADI-TCGA-FVDNFLSH.tif,0,ADI
ADI/ADI-TCGA-FVIQDKEG.tif,0,ADI
ADI/ADI-TCGA-FVLTFEKC.tif,0,ADI
ADI/ADI-TCGA-FVNNFRGL.tif,0,ADI
ADI/ADI-TCGA-FVQNSQDG.tif,0,ADI
ADI/ADI-TCGA-FWEVMEPV.tif,0,ADI
ADI/ADI-TCGA-FWGWKKEV.tif,0,ADI
ADI/ADI-TCGA-FWPTFHWL.tif,0,ADI
ADI/ADI-TCGA-FWRQWQTQ.tif,0,ADI
ADI/ADI-TCGA-FWYSDVRT.tif,0,ADI
ADI/ADI-TCGA-FYFQDMHI.tif,0,ADI
ADI/ADI-TCGA-GAGSSIVA.tif,0,ADI
ADI/ADI-TCGA-GANTGIWK.tif,0,ADI
ADI/ADI-TCGA-GANWEAMH.tif,0,ADI
ADI/ADI-TCGA-GCALAVID.tif,0,ADI
ADI/ADI-TCGA-GCKLWITC.tif,0,ADI
ADI/ADI-TCGA-GCLFKSCC.tif,0,ADI
ADI/ADI-TCGA-GCMWGLYL.tif,0,ADI
ADI/ADI-TCGA-GDACCPCS.tif,0,ADI
ADI/ADI-TCGA-GDCYYWNT.tif,0,ADI
ADI/ADI-TCGA-GDLCNPKP.tif,0,ADI
ADI/ADI-TCGA-GDMDYRSQ.tif,0,ADI
ADI/ADI-TCGA-GDRIRPFR.tif,0,ADI
ADI/ADI-TCGA-GDSNCFDC.tif,0,ADI
ADI/ADI-TCGA-GEGKPIGN.tif,0,ADI
ADI/ADI-TCGA-GENPNENE.tif,0,ADI
ADI/ADI-TCGA-GFKAANLS.tif,0,ADI
ADI/ADI-TCGA-GFYARYWY.tif,0,ADI
ADI/ADI-TCGA-GGACTWHM.tif,0,ADI
ADI/ADI-TCGA-GGHLSAWC.tif,0,ADI
ADI/ADI-TCGA-GGIHVSRR.tif,0,ADI
ADI/ADI-TCGA-GGPFYHLY.tif,0,ADI
ADI/ADI-TCGA-GGQFNGPF.tif,0,ADI
ADI/ADI-TCGA-GGQSNPAQ.tif,0,ADI
ADI/ADI-TCGA-GGRCHTAW.tif,0,ADI
ADI/ADI-TCGA-GGRNGWGF.tif,0,ADI
ADI/ADI-TCGA-GGVSLHMK.tif,0,ADI
ADI/ADI-TCGA-GHLLFHIL.tif,0,ADI
ADI/ADI-TCGA-GHLVPNIM.tif,0,ADI
ADI/ADI-TCGA-GHNNQKAI.tif,0,ADI
ADI/ADI-TCGA-GHRIRWIP.tif,0,ADI
ADI/ADI-TCGA-GHSIDWAW.tif,0,ADI
ADI/ADI-TCGA-GICKLLMA.tif,0,ADI
ADI/ADI-TCGA-GIVHEYVM.tif,0,ADI
ADI/ADI-TCGA-GKLWYTMF.tif,0,ADI
ADI/ADI-TCGA-GKTQARLN.tif,0,ADI
ADI/ADI-TCGA-GLELGIRT.tif,0,ADI
ADI/ADI-TCGA-GLFHFDEY.tif,0,ADI
ADI/ADI-TCGA-GLRAFKRY.tif,0,ADI
ADI/ADI-TCGA-GMETYLWR.tif,0,ADI
ADI/ADI-TCGA-GMIMAWMP.tif,0,ADI
ADI/ADI-TCGA-GNEESFMR.tif,0,ADI
ADI/ADI-TCGA-GNETEEQG.tif,0,ADI
ADI/ADI-TCGA-GNQAHQCH.tif,0,ADI
ADI/ADI-TCGA-GPCDEESK.tif,0,ADI
ADI/ADI-TCGA-GPGKFGFD.tif,0,ADI
ADI/ADI-TCGA-GPLMSPGY.tif,0,ADI
ADI/ADI-TCGA-GPSFVVPH.tif,0,ADI
ADI/ADI-TCGA-GQEPCNYW.tif,0,ADI
ADI/ADI-TCGA-GQLRPVTP.tif,0,ADI
ADI/ADI-TCGA-GQMHNIIM.tif,0,ADI
ADI/ADI-TCGA-GREQDIMW.tif,0,ADI
ADI/ADI-TCGA-GRHKRQIK.tif,0,ADI
ADI/ADI-TCGA-GRISQFEF.tif,0,ADI
ADI/ADI-TCGA-GRKCSAWL.tif,0,ADI
ADI/ADI-TCGA-GRKPSAGS.tif,0,ADI
ADI/ADI-TCGA-GSCFYSRN.tif,0,ADI
ADI/ADI-TCGA-GSHCWMFY.tif,0,ADI
ADI/ADI-TCGA-GSHFCHIH.tif,0,ADI
ADI/ADI-TCGA-GSMHALGK.tif,0,ADI
ADI/ADI-TCGA-GSTYGLGE.tif,0,ADI
ADI/ADI-TCGA-GTGCNTAT.tif,0,ADI
ADI/ADI-TCGA-GTYPVVYN.tif,0,ADI
ADI/ADI-TCGA-GVKKPPGD.tif,0,ADI
ADI/ADI-TCGA-GVLEHITL.tif,0,ADI
ADI/ADI-TCGA-GVMCWRVG.tif,0,ADI
ADI/ADI-TCGA-GVPRDPYP.tif,0,ADI
ADI/ADI-TCGA-GVQDYAQM.tif,0,ADI
ADI/ADI-TCGA-GVSPQPEE.tif,0,ADI
ADI/ADI-TCGA-GWKAHFKP.tif,0,ADI
ADI/ADI-TCGA-GWNGMWSR.tif,0,ADI
ADI/ADI-TCGA-GWPFCLKC.tif,0,ADI
ADI/ADI-TCGA-GYIAAFMA.tif,0,ADI
ADI/ADI-TCGA-GYIHLCYG.tif,0,ADI
ADI/ADI-TCGA-HATQWHTW.tif,0,ADI
ADI/ADI-TCGA-HAVDLHHW.tif,0,ADI
ADI/ADI-TCGA-HDSVASRC.tif,0,ADI
ADI/ADI-TCGA-HDYDYAFL.tif,0,ADI
ADI/ADI-TCGA-HEAKPFCA.tif,0,ADI
ADI/ADI-TCGA-HECQWVCQ.tif,0,ADI
ADI/ADI-TCGA-HEGWQEFR.tif,0,ADI
ADI/ADI-TCGA-HEIWFWQR.tif,0,ADI
ADI/ADI-TCGA-HERPPCYE.tif,0,ADI
ADI/ADI-TCGA-HETWERVN.tif,0,ADI
ADI/ADI-TCGA-HFIYLYCG.tif,0,ADI
ADI/ADI-TCGA-HFMASPAK.tif,0,ADI
ADI/ADI-TCGA-HGMPPSIQ.tif,0,ADI
ADI/ADI-TCGA-HGYSPCHE.tif,0,ADI
ADI/ADI-TCGA-HHGVYVVF.tif,0,ADI
ADI/ADI-TCGA-HHMPQFMK.tif,0,ADI
ADI/ADI-TCGA-HKEEYTAC.tif,0,ADI
ADI/ADI-TCGA-HKLIDNWN.tif,0,ADI
ADI/ADI-TCGA-HKQELSIS.tif,0,ADI
ADI/ADI-TCGA-HKTANKAW.tif,0,ADI
ADI/ADI-TCGA-HLHPKRFI.tif,0,ADI
ADI/ADI-TCGA-HLKSLILY.tif,0,ADI
ADI/ADI-TCGA-HLYMTLIQ.tif,0,ADI
ADI/ADI-TCGA-HMNEPDFM.tif,0,ADI
ADI/ADI-TCGA-HMPGLTLY.tif,0,ADI
ADI/ADI-TCGA-HMYMFWEN.tif,0,ADI
ADI/ADI-TCGA-HNATNGSW.tif,0,ADI
ADI/ADI-TCGA-HNHRIRLR.tif,0,ADI
ADI/ADI-TCGA-HNPGQIFL.tif,0,ADI
ADI/ADI-TCGA-HNYSIGHH.tif,0,ADI
ADI/ADI-TCGA-HPRDLNAQ.tif,0,ADI
ADI/ADI-TCGA-HPVVSCTW.tif,0,ADI
ADI/ADI-TCGA-HQPQGVHN.tif,0,ADI
ADI/ADI-TCGA-HQSERQCV.tif,0,ADI
ADI/ADI-TCGA-HRCYVDSY.tif,0,ADI
ADI/ADI-TCGA-HRFIFEDC.tif,0,ADI
